[14:30:19.362] [INFO   ] thread main starting.
[14:30:19.378] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:30:19.384] [SEVERE ] configuration file was loaded from resources directory.
[14:30:20.702] [INFO   ] thread dealer starting.
[14:30:20.707] [INFO   ] thread dealer starting.
[14:30:27.350] [SEVERE ] updating countdown to 54588
[14:30:27.350] [SEVERE ] updating countdown to 54588
[14:30:27.350] [SEVERE ] updating countdown to 54588
[14:30:27.351] [SEVERE ] updating countdown to 54587
[14:30:27.352] [SEVERE ] updating countdown to 54586
[14:30:27.352] [SEVERE ] updating countdown to 54586
[14:30:27.352] [SEVERE ] updating countdown to 54586
[14:30:27.352] [SEVERE ] updating countdown to 54586
[14:30:27.353] [SEVERE ] updating countdown to 54585
[14:30:27.353] [SEVERE ] updating countdown to 54585
[14:30:27.353] [SEVERE ] updating countdown to 54585
[14:30:27.353] [SEVERE ] updating countdown to 54585
[14:30:27.353] [SEVERE ] updating countdown to 54585
[14:30:27.354] [SEVERE ] updating countdown to 54584
[14:30:27.354] [SEVERE ] updating countdown to 54584
[14:30:27.354] [SEVERE ] updating countdown to 54584
[14:30:27.354] [SEVERE ] updating countdown to 54584
[14:30:27.354] [SEVERE ] updating countdown to 54584
[14:30:27.354] [SEVERE ] updating countdown to 54584
[14:30:27.355] [SEVERE ] updating countdown to 54583
[14:30:27.355] [SEVERE ] updating countdown to 54583
[14:30:27.355] [SEVERE ] updating countdown to 54583
[14:30:27.355] [SEVERE ] updating countdown to 54583
[14:30:27.355] [SEVERE ] updating countdown to 54583
[14:30:27.355] [SEVERE ] updating countdown to 54583
[14:30:27.356] [SEVERE ] updating countdown to 54582
[14:30:27.356] [SEVERE ] updating countdown to 54582
[14:30:27.356] [SEVERE ] updating countdown to 54582
[14:30:27.356] [SEVERE ] updating countdown to 54582
[14:30:27.356] [SEVERE ] updating countdown to 54582
[14:30:27.356] [SEVERE ] updating countdown to 54582
[14:30:27.357] [SEVERE ] updating countdown to 54581
[14:30:27.357] [SEVERE ] updating countdown to 54581
[14:30:27.357] [SEVERE ] updating countdown to 54581
[14:30:27.358] [SEVERE ] updating countdown to 54580
[14:30:27.358] [SEVERE ] updating countdown to 54580
[14:30:27.358] [SEVERE ] updating countdown to 54580
[14:30:27.358] [SEVERE ] updating countdown to 54580
[14:30:27.358] [SEVERE ] updating countdown to 54580
[14:30:27.358] [SEVERE ] updating countdown to 54580
[14:30:27.359] [SEVERE ] updating countdown to 54579
[14:30:27.359] [SEVERE ] updating countdown to 54579
[14:30:27.359] [SEVERE ] updating countdown to 54579
[14:30:27.359] [SEVERE ] updating countdown to 54579
[14:30:27.359] [SEVERE ] updating countdown to 54579
[14:30:27.359] [SEVERE ] updating countdown to 54579
[14:30:27.359] [SEVERE ] updating countdown to 54579
[14:30:27.360] [SEVERE ] updating countdown to 54578
[14:30:27.360] [SEVERE ] updating countdown to 54578
[14:30:27.360] [SEVERE ] updating countdown to 54578
[14:30:27.360] [SEVERE ] updating countdown to 54578
[14:30:27.360] [SEVERE ] updating countdown to 54578
[14:30:27.360] [SEVERE ] updating countdown to 54578
[14:30:27.361] [SEVERE ] updating countdown to 54577
[14:30:27.361] [SEVERE ] updating countdown to 54577
[14:30:27.361] [SEVERE ] updating countdown to 54577
[14:30:27.361] [SEVERE ] updating countdown to 54577
[14:30:27.361] [SEVERE ] updating countdown to 54577
[14:30:27.361] [SEVERE ] updating countdown to 54577
[14:30:27.362] [SEVERE ] updating countdown to 54576
[14:30:27.362] [SEVERE ] updating countdown to 54576
[14:30:27.362] [SEVERE ] updating countdown to 54576
[14:30:27.362] [SEVERE ] updating countdown to 54576
[14:30:27.363] [SEVERE ] updating countdown to 54575
[14:30:27.363] [SEVERE ] updating countdown to 54575
[14:30:27.363] [SEVERE ] updating countdown to 54575
[14:30:27.364] [SEVERE ] updating countdown to 54574
[14:30:27.364] [SEVERE ] updating countdown to 54574
[14:30:27.365] [SEVERE ] updating countdown to 54573
[14:30:27.365] [SEVERE ] updating countdown to 54573
[14:30:27.365] [SEVERE ] updating countdown to 54573
[14:30:27.365] [SEVERE ] updating countdown to 54573
[14:30:27.365] [SEVERE ] updating countdown to 54573
[14:30:27.366] [SEVERE ] updating countdown to 54572
[14:30:27.366] [SEVERE ] updating countdown to 54572
[14:30:27.366] [SEVERE ] updating countdown to 54572
[14:30:27.366] [SEVERE ] updating countdown to 54572
[14:30:27.366] [SEVERE ] updating countdown to 54572
[14:30:27.367] [SEVERE ] updating countdown to 54571
[14:30:27.367] [SEVERE ] updating countdown to 54571
[14:30:27.368] [SEVERE ] updating countdown to 54570
[14:30:27.368] [SEVERE ] updating countdown to 54570
[14:30:27.369] [SEVERE ] updating countdown to 54569
[14:30:27.369] [SEVERE ] updating countdown to 54569
[14:30:27.369] [SEVERE ] updating countdown to 54569
[14:30:27.370] [SEVERE ] updating countdown to 54568
[14:30:27.370] [SEVERE ] updating countdown to 54568
[14:30:27.370] [SEVERE ] updating countdown to 54568
[14:30:27.370] [SEVERE ] updating countdown to 54568
[14:30:27.371] [SEVERE ] updating countdown to 54567
[14:30:27.371] [SEVERE ] updating countdown to 54567
[14:30:27.371] [SEVERE ] updating countdown to 54567
[14:30:27.371] [SEVERE ] updating countdown to 54567
[14:30:27.371] [SEVERE ] updating countdown to 54567
[14:30:27.372] [SEVERE ] updating countdown to 54566
[14:30:27.372] [SEVERE ] updating countdown to 54566
[14:30:27.372] [SEVERE ] updating countdown to 54566
[14:30:27.372] [SEVERE ] updating countdown to 54566
[14:30:27.372] [SEVERE ] updating countdown to 54566
[14:30:27.372] [SEVERE ] updating countdown to 54566
[14:30:27.373] [SEVERE ] updating countdown to 54565
[14:30:27.373] [SEVERE ] updating countdown to 54565
[14:30:27.373] [SEVERE ] updating countdown to 54565
[14:30:27.373] [SEVERE ] updating countdown to 54565
[14:30:27.373] [SEVERE ] updating countdown to 54565
[14:30:27.373] [SEVERE ] updating countdown to 54565
[14:30:27.374] [SEVERE ] updating countdown to 54564
[14:30:27.374] [SEVERE ] updating countdown to 54564
[14:30:27.374] [SEVERE ] updating countdown to 54564
[14:30:27.374] [SEVERE ] updating countdown to 54564
[14:30:27.374] [SEVERE ] updating countdown to 54564
[14:30:27.374] [SEVERE ] updating countdown to 54564
[14:30:27.375] [SEVERE ] updating countdown to 54563
[14:30:27.375] [SEVERE ] updating countdown to 54563
[14:30:27.375] [SEVERE ] updating countdown to 54563
[14:30:27.375] [SEVERE ] updating countdown to 54563
[14:30:27.375] [SEVERE ] updating countdown to 54563
[14:30:27.375] [SEVERE ] updating countdown to 54563
[14:30:27.376] [SEVERE ] updating countdown to 54562
[14:30:27.376] [SEVERE ] updating countdown to 54562
[14:30:27.376] [SEVERE ] updating countdown to 54562
[14:30:27.376] [SEVERE ] updating countdown to 54562
[14:30:27.376] [SEVERE ] updating countdown to 54562
[14:30:27.376] [SEVERE ] updating countdown to 54562
[14:30:27.377] [SEVERE ] updating countdown to 54561
[14:30:27.377] [SEVERE ] updating countdown to 54561
[14:30:27.377] [SEVERE ] updating countdown to 54561
[14:30:27.377] [SEVERE ] updating countdown to 54561
[14:30:27.377] [SEVERE ] updating countdown to 54561
[14:30:27.377] [SEVERE ] updating countdown to 54561
[14:30:27.378] [SEVERE ] updating countdown to 54560
[14:30:27.378] [SEVERE ] updating countdown to 54560
[14:30:27.378] [SEVERE ] updating countdown to 54560
[14:30:27.378] [SEVERE ] updating countdown to 54560
[14:30:27.378] [SEVERE ] updating countdown to 54560
[14:30:27.378] [SEVERE ] updating countdown to 54560
[14:30:27.379] [SEVERE ] updating countdown to 54559
[14:30:27.379] [SEVERE ] updating countdown to 54559
[14:30:27.379] [SEVERE ] updating countdown to 54559
[14:30:27.379] [SEVERE ] updating countdown to 54559
[14:30:27.379] [SEVERE ] updating countdown to 54559
[14:30:27.380] [SEVERE ] updating countdown to 54558
[14:30:27.380] [SEVERE ] updating countdown to 54558
[14:30:27.381] [SEVERE ] updating countdown to 54557
[14:30:27.381] [SEVERE ] updating countdown to 54557
[14:30:27.381] [SEVERE ] updating countdown to 54557
[14:30:27.381] [SEVERE ] updating countdown to 54557
[14:30:27.382] [SEVERE ] updating countdown to 54556
[14:30:27.382] [SEVERE ] updating countdown to 54556
[14:30:27.382] [SEVERE ] updating countdown to 54556
[14:30:27.382] [SEVERE ] updating countdown to 54556
[14:30:27.382] [SEVERE ] updating countdown to 54556
[14:30:27.382] [SEVERE ] updating countdown to 54556
[14:30:27.383] [SEVERE ] updating countdown to 54555
[14:30:27.383] [SEVERE ] updating countdown to 54555
[14:30:27.383] [SEVERE ] updating countdown to 54555
[14:30:27.383] [SEVERE ] updating countdown to 54555
[14:30:27.383] [SEVERE ] updating countdown to 54555
[14:30:27.384] [SEVERE ] updating countdown to 54554
[14:30:27.385] [SEVERE ] updating countdown to 54553
[14:30:27.385] [SEVERE ] updating countdown to 54553
[14:30:27.386] [SEVERE ] updating countdown to 54552
[14:30:27.386] [SEVERE ] updating countdown to 54552
[14:30:27.386] [SEVERE ] updating countdown to 54552
[14:30:27.387] [SEVERE ] updating countdown to 54551
[14:30:27.387] [SEVERE ] updating countdown to 54551
[14:30:27.387] [SEVERE ] updating countdown to 54551
[14:30:27.387] [SEVERE ] updating countdown to 54551
[14:30:27.388] [SEVERE ] updating countdown to 54550
[14:30:27.388] [SEVERE ] updating countdown to 54550
[14:30:27.388] [SEVERE ] updating countdown to 54550
[14:30:27.388] [SEVERE ] updating countdown to 54550
[14:30:27.388] [SEVERE ] updating countdown to 54550
[14:30:27.388] [SEVERE ] updating countdown to 54550
[14:30:27.389] [SEVERE ] updating countdown to 54549
[14:30:27.389] [SEVERE ] updating countdown to 54549
[14:30:27.389] [SEVERE ] updating countdown to 54549
[14:30:27.389] [SEVERE ] updating countdown to 54549
[14:30:27.389] [SEVERE ] updating countdown to 54549
[14:30:27.389] [SEVERE ] updating countdown to 54549
[14:30:27.390] [SEVERE ] updating countdown to 54548
[14:30:27.390] [SEVERE ] updating countdown to 54548
[14:30:27.390] [SEVERE ] updating countdown to 54548
[14:30:27.390] [SEVERE ] updating countdown to 54548
[14:30:27.390] [SEVERE ] updating countdown to 54548
[14:30:27.390] [SEVERE ] updating countdown to 54548
[14:30:27.391] [SEVERE ] updating countdown to 54547
[14:30:27.391] [SEVERE ] updating countdown to 54547
[14:30:27.391] [SEVERE ] updating countdown to 54547
[14:30:27.391] [SEVERE ] updating countdown to 54547
[14:30:27.391] [SEVERE ] updating countdown to 54547
[14:30:27.391] [SEVERE ] updating countdown to 54547
[14:30:27.391] [SEVERE ] updating countdown to 54547
[14:30:27.392] [SEVERE ] updating countdown to 54546
[14:30:27.392] [SEVERE ] updating countdown to 54546
[14:30:27.392] [SEVERE ] updating countdown to 54546
[14:30:27.392] [SEVERE ] updating countdown to 54546
[14:30:27.392] [SEVERE ] updating countdown to 54546
[14:30:27.392] [SEVERE ] updating countdown to 54546
[14:30:27.392] [SEVERE ] updating countdown to 54546
[14:30:27.393] [SEVERE ] updating countdown to 54545
[14:30:27.393] [SEVERE ] updating countdown to 54545
[14:30:27.393] [SEVERE ] updating countdown to 54545
[14:30:27.393] [SEVERE ] updating countdown to 54545
[14:30:27.393] [SEVERE ] updating countdown to 54545
[14:30:27.393] [SEVERE ] updating countdown to 54545
[14:30:27.393] [SEVERE ] updating countdown to 54545
[14:30:27.393] [SEVERE ] updating countdown to 54545
[14:30:27.394] [SEVERE ] updating countdown to 54544
[14:30:27.394] [SEVERE ] updating countdown to 54544
[14:30:27.394] [SEVERE ] updating countdown to 54544
[14:30:27.394] [SEVERE ] updating countdown to 54544
[14:30:27.394] [SEVERE ] updating countdown to 54544
[14:30:27.394] [SEVERE ] updating countdown to 54544
[14:30:27.394] [SEVERE ] updating countdown to 54544
[14:30:27.395] [SEVERE ] updating countdown to 54543
[14:30:27.395] [SEVERE ] updating countdown to 54543
[14:30:27.395] [SEVERE ] updating countdown to 54543
[14:30:27.395] [SEVERE ] updating countdown to 54543
[14:30:27.395] [SEVERE ] updating countdown to 54543
[14:30:27.395] [SEVERE ] updating countdown to 54543
[14:30:27.396] [SEVERE ] updating countdown to 54542
[14:30:27.396] [SEVERE ] updating countdown to 54542
[14:30:27.396] [SEVERE ] updating countdown to 54542
[14:30:27.396] [SEVERE ] updating countdown to 54542
[14:30:27.396] [SEVERE ] updating countdown to 54542
[14:30:27.397] [SEVERE ] updating countdown to 54541
[14:30:27.397] [SEVERE ] updating countdown to 54541
[14:30:27.398] [SEVERE ] updating countdown to 54540
[14:30:27.398] [SEVERE ] updating countdown to 54540
[14:30:27.398] [SEVERE ] updating countdown to 54540
[14:30:27.398] [SEVERE ] updating countdown to 54540
[14:30:27.398] [SEVERE ] updating countdown to 54540
[14:30:27.399] [SEVERE ] updating countdown to 54539
[14:30:27.399] [SEVERE ] updating countdown to 54539
[14:30:27.399] [SEVERE ] updating countdown to 54539
[14:30:27.399] [SEVERE ] updating countdown to 54539
[14:30:27.399] [SEVERE ] updating countdown to 54539
[14:30:27.399] [SEVERE ] updating countdown to 54539
[14:30:27.400] [SEVERE ] updating countdown to 54538
[14:30:27.400] [SEVERE ] updating countdown to 54538
[14:30:27.401] [SEVERE ] updating countdown to 54537
[14:30:27.401] [SEVERE ] updating countdown to 54537
[14:30:27.401] [SEVERE ] updating countdown to 54537
[14:30:27.402] [SEVERE ] updating countdown to 54536
[14:30:27.402] [SEVERE ] updating countdown to 54536
[14:30:27.402] [SEVERE ] updating countdown to 54536
[14:30:27.402] [SEVERE ] updating countdown to 54536
[14:30:27.403] [SEVERE ] updating countdown to 54535
[14:30:27.403] [SEVERE ] updating countdown to 54535
[14:30:27.403] [SEVERE ] updating countdown to 54535
[14:30:27.403] [SEVERE ] updating countdown to 54535
[14:30:27.403] [SEVERE ] updating countdown to 54535
[14:30:27.404] [SEVERE ] updating countdown to 54534
[14:30:27.404] [SEVERE ] updating countdown to 54534
[14:30:27.404] [SEVERE ] updating countdown to 54534
[14:30:27.404] [SEVERE ] updating countdown to 54534
[14:30:27.404] [SEVERE ] updating countdown to 54534
[14:30:27.404] [SEVERE ] updating countdown to 54534
[14:30:27.404] [SEVERE ] updating countdown to 54534
[14:30:27.405] [SEVERE ] updating countdown to 54533
[14:30:27.405] [SEVERE ] updating countdown to 54533
[14:30:27.405] [SEVERE ] updating countdown to 54533
[14:30:27.405] [SEVERE ] updating countdown to 54533
[14:30:27.405] [SEVERE ] updating countdown to 54533
[14:30:27.405] [SEVERE ] updating countdown to 54533
[14:30:27.406] [SEVERE ] updating countdown to 54532
[14:30:27.406] [SEVERE ] updating countdown to 54532
[14:30:27.406] [SEVERE ] updating countdown to 54532
[14:30:27.406] [SEVERE ] updating countdown to 54532
[14:30:27.406] [SEVERE ] updating countdown to 54532
[14:30:27.407] [SEVERE ] updating countdown to 54531
[14:30:27.407] [SEVERE ] updating countdown to 54531
[14:30:27.407] [SEVERE ] updating countdown to 54531
[14:30:27.407] [SEVERE ] updating countdown to 54531
[14:30:27.407] [SEVERE ] updating countdown to 54531
[14:30:27.407] [SEVERE ] updating countdown to 54531
[14:30:27.407] [SEVERE ] updating countdown to 54531
[14:30:27.408] [SEVERE ] updating countdown to 54530
[14:30:27.408] [SEVERE ] updating countdown to 54530
[14:30:27.408] [SEVERE ] updating countdown to 54530
[14:30:27.408] [SEVERE ] updating countdown to 54530
[14:30:27.408] [SEVERE ] updating countdown to 54530
[14:30:27.408] [SEVERE ] updating countdown to 54530
[14:30:27.409] [SEVERE ] updating countdown to 54529
[14:30:27.409] [SEVERE ] updating countdown to 54529
[14:30:27.409] [SEVERE ] updating countdown to 54529
[14:30:27.409] [SEVERE ] updating countdown to 54529
[14:30:27.409] [SEVERE ] updating countdown to 54529
[14:30:27.409] [SEVERE ] updating countdown to 54529
[14:30:27.409] [SEVERE ] updating countdown to 54529
[14:30:27.410] [SEVERE ] updating countdown to 54528
[14:30:27.410] [SEVERE ] updating countdown to 54528
[14:30:27.410] [SEVERE ] updating countdown to 54528
[14:30:27.410] [SEVERE ] updating countdown to 54528
[14:30:27.410] [SEVERE ] updating countdown to 54528
[14:30:27.410] [SEVERE ] updating countdown to 54528
[14:30:27.411] [SEVERE ] updating countdown to 54527
[14:30:27.411] [SEVERE ] updating countdown to 54527
[14:30:27.411] [SEVERE ] updating countdown to 54527
[14:30:27.411] [SEVERE ] updating countdown to 54527
[14:30:27.411] [SEVERE ] updating countdown to 54527
[14:30:27.411] [SEVERE ] updating countdown to 54527
[14:30:27.411] [SEVERE ] updating countdown to 54527
[14:30:27.412] [SEVERE ] updating countdown to 54526
[14:30:27.412] [SEVERE ] updating countdown to 54526
[14:30:27.412] [SEVERE ] updating countdown to 54526
[14:30:27.412] [SEVERE ] updating countdown to 54526
[14:30:27.412] [SEVERE ] updating countdown to 54526
[14:30:27.412] [SEVERE ] updating countdown to 54526
[14:30:27.413] [SEVERE ] updating countdown to 54525
[14:30:27.413] [SEVERE ] updating countdown to 54525
[14:30:27.413] [SEVERE ] updating countdown to 54525
[14:30:27.414] [SEVERE ] updating countdown to 54524
[14:30:27.414] [SEVERE ] updating countdown to 54524
[14:30:27.414] [SEVERE ] updating countdown to 54524
[14:30:27.414] [SEVERE ] updating countdown to 54524
[14:30:27.414] [SEVERE ] updating countdown to 54524
[14:30:27.415] [SEVERE ] updating countdown to 54523
[14:30:27.415] [SEVERE ] updating countdown to 54523
[14:30:27.415] [SEVERE ] updating countdown to 54523
[14:30:27.415] [SEVERE ] updating countdown to 54523
[14:30:27.415] [SEVERE ] updating countdown to 54523
[14:30:27.415] [SEVERE ] updating countdown to 54523
[14:30:27.416] [SEVERE ] updating countdown to 54522
[14:30:27.416] [SEVERE ] updating countdown to 54522
[14:30:27.416] [SEVERE ] updating countdown to 54522
[14:30:27.416] [SEVERE ] updating countdown to 54522
[14:30:27.417] [SEVERE ] updating countdown to 54521
[14:30:27.417] [SEVERE ] updating countdown to 54521
[14:30:27.418] [SEVERE ] updating countdown to 54520
[14:30:27.418] [SEVERE ] updating countdown to 54520
[14:30:27.418] [SEVERE ] updating countdown to 54520
[14:30:27.418] [SEVERE ] updating countdown to 54520
[14:30:27.418] [SEVERE ] updating countdown to 54520
[14:30:27.419] [SEVERE ] updating countdown to 54519
[14:30:27.419] [SEVERE ] updating countdown to 54519
